budget_ngn,primary_use,camera_priority,battery_priority,performance_priority,storage_priority,wants_specific_brand,brand_matches_pref,price_ngn,price_to_budget_ratio,ram_gb,storage_gb,battery_mah,main_camera_mp,selfie_camera_mp,processor_tier,refresh_rate_hz,five_g,brand,customer_id,model,target_score
374000,student,2,2,0,1,1,1,111300.0,0.29759358288770055,8.0,128.0,5000.0,50.0,32.0,40.0,90.0,0,TECNO,SYN-0027,Spark 20,50.11626981288425
374000,student,2,2,0,1,1,0,135489.0,0.3622700534759358,4.0,64.0,5000.0,50.0,8.0,40.0,90.0,0,Samsung,SYN-0027,Galaxy A07,40.124185637441926
374000,student,2,2,0,1,1,0,146005.0,0.39038770053475935,4.0,128.0,5000.0,50.0,8.0,40.0,90.0,0,Samsung,SYN-0027,Galaxy A06,41.7092297816819
374000,student,2,2,0,1,1,0,154100.0,0.41203208556149734,4.0,128.0,5200.0,,,25.0,120.0,0,itel,SYN-0027,City 200,53.27352231816145
374000,student,2,2,0,1,1,0,127100.0,0.3398395721925134,3.0,64.0,6000.0,13.0,5.0,25.0,120.0,0,itel,SYN-0027,A200+,46.25939445848826
374000,student,2,2,0,1,1,0,145000.0,0.3877005347593583,4.0,128.0,6000.0,13.0,8.0,,,0,itel,SYN-0027,Power 70,47.56808824670551
374000,student,2,2,0,1,1,0,227700.0,0.6088235294117647,8.0,128.0,6000.0,50.0,32.0,40.0,144.0,0,itel,SYN-0027,Super 26 Ultra,61.63856828603902
374000,student,2,2,0,1,1,0,149900.0,0.40080213903743317,4.0,128.0,6000.0,32.0,5.0,25.0,120.0,0,Xiaomi,SYN-0027,Redmi A7 Pro,49.57087084984298
374000,student,2,2,0,1,1,0,153404.0,0.4101711229946524,4.0,128.0,6000.0,50.0,8.0,25.0,120.0,0,Xiaomi,SYN-0027,Redmi 15C,51.556104460462755
374000,student,2,2,0,1,1,0,146600.0,0.39197860962566844,6.0,128.0,5160.0,50.0,13.0,25.0,120.0,0,Xiaomi,SYN-0027,Redmi 14C,45.21156019856928
374000,student,2,2,0,1,1,0,98100.0,0.26229946524064174,8.0,256.0,5000.0,50.0,8.0,40.0,90.0,0,Xiaomi,SYN-0027,Redmi 13C,44.46438880731747
374000,student,2,2,0,1,1,0,150000.0,0.40106951871657753,4.0,128.0,5100.0,32.0,8.0,65.0,,0,OPPO,SYN-0027,A3X 4G,42.65246194427846
344000,social_media,2,1,1,2,1,0,340500.0,0.9898255813953488,8.0,256.0,6150.0,50.0,32.0,65.0,144.0,0,TECNO,SYN-0028,Camon 50 4G,67.2483392133202
344000,social_media,2,1,1,2,1,0,370000.0,1.0755813953488371,8.0,256.0,6150.0,50.0,32.0,65.0,144.0,0,TECNO,SYN-0028,Camon 50 Pro 4G,49.34885314299714
344000,social_media,2,1,1,2,1,0,190000.0,0.5523255813953488,4.0,128.0,6700.0,50.0,8.0,25.0,120.0,0,TECNO,SYN-0028,Spark 50 4G,53.355172826553115
344000,social_media,2,1,1,2,1,0,355000.0,1.0319767441860466,8.0,128.0,5160.0,50.0,13.0,50.0,,0,TECNO,SYN-0028,Spark Slim,35.60665642040515
344000,social_media,2,1,1,2,1,0,273300.0,0.7944767441860465,8.0,256.0,5200.0,50.0,13.0,65.0,144.0,0,TECNO,SYN-0028,Spark 40 Pro+,53.45742253269004
344000,social_media,2,1,1,2,1,0,232350.0,0.6754360465116279,8.0,128.0,5000.0,50.0,13.0,50.0,120.0,0,TECNO,SYN-0028,Spark 40 Pro,46.10424239136699
344000,social_media,2,1,1,2,1,0,143000.0,0.41569767441860467,4.0,128.0,5000.0,50.0,8.0,25.0,120.0,0,TECNO,SYN-0028,Spark 40,39.949769546457404
344000,social_media,2,1,1,2,1,0,120500.0,0.3502906976744186,4.0,128.0,5000.0,50.0,8.0,40.0,90.0,0,TECNO,SYN-0028,Spark 40C,39.301227428602246
344000,social_media,2,1,1,2,1,0,370000.0,1.0755813953488371,8.0,256.0,5200.0,50.0,50.0,50.0,120.0,0,TECNO,SYN-0028,Camon 40 Pro,46.04703108690887
344000,social_media,2,1,1,2,1,0,286000.0,0.8313953488372093,8.0,128.0,5200.0,50.0,32.0,50.0,120.0,0,TECNO,SYN-0028,Camon 40,54.14140932554459
344000,social_media,2,1,1,2,1,0,127900.0,0.37180232558139537,4.0,128.0,6000.0,13.0,8.0,25.0,90.0,0,TECNO,SYN-0028,Pop 10 Pro,43.45637754433497
344000,social_media,2,1,1,2,1,0,116000.0,0.3372093023255814,3.0,64.0,5000.0,13.0,8.0,25.0,120.0,0,TECNO,SYN-0028,Pop 10,34.72783170148442
344000,social_media,2,1,1,2,1,0,103000.0,0.29941860465116277,2.0,64.0,5000.0,13.0,8.0,35.0,90.0,0,TECNO,SYN-0028,Pop 10C,33.66971200944537
344000,social_media,2,1,1,2,1,0,139000.0,0.40406976744186046,4.0,128.0,5000.0,50.0,8.0,25.0,90.0,0,TECNO,SYN-0028,Spark 30C,38.94628854456383
344000,social_media,2,1,1,2,1,0,247000.0,0.7180232558139535,8.0,128.0,5000.0,50.0,32.0,,120.0,0,TECNO,SYN-0028,Spark 30 Pro,51.9390241736198
344000,social_media,2,1,1,2,1,0,111300.0,0.323546511627907,8.0,128.0,5000.0,50.0,32.0,40.0,90.0,0,TECNO,SYN-0028,Spark 20,47.361740545667466
344000,social_media,2,1,1,2,1,0,135489.0,0.39386337209302325,4.0,64.0,5000.0,50.0,8.0,40.0,90.0,0,Samsung,SYN-0028,Galaxy A07,37.89277770753594
344000,social_media,2,1,1,2,1,0,146005.0,0.4244331395348837,4.0,128.0,5000.0,50.0,8.0,40.0,90.0,0,Samsung,SYN-0028,Galaxy A06,39.87058065108022
344000,social_media,2,1,1,2,1,0,154100.0,0.44796511627906976,4.0,128.0,5200.0,,,25.0,120.0,0,itel,SYN-0028,City 200,51.313591536759446
344000,social_media,2,1,1,2,1,0,127100.0,0.36947674418604654,3.0,64.0,6000.0,13.0,5.0,25.0,120.0,0,itel,SYN-0028,A200+,41.39358155523531
344000,social_media,2,1,1,2,1,0,145000.0,0.42151162790697677,4.0,128.0,6000.0,13.0,8.0,,,0,itel,SYN-0028,Power 70,42.74107842762503
344000,social_media,2,1,1,2,1,0,227700.0,0.6619186046511628,8.0,128.0,6000.0,50.0,32.0,40.0,144.0,0,itel,SYN-0028,Super 26 Ultra,58.87406032749277
344000,social_media,2,1,1,2,1,0,149900.0,0.4357558139534884,4.0,128.0,6000.0,32.0,5.0,25.0,120.0,0,Xiaomi,SYN-0028,Redmi A7 Pro,45.3004454243946
344000,social_media,2,1,1,2,1,0,153404.0,0.4459418604651163,4.0,128.0,6000.0,50.0,8.0,25.0,120.0,0,Xiaomi,SYN-0028,Redmi 15C,47.45038063258122
344000,social_media,2,1,1,2,1,0,146600.0,0.42616279069767443,6.0,128.0,5160.0,50.0,13.0,25.0,120.0,0,Xiaomi,SYN-0028,Redmi 14C,43.34175160936573
344000,social_media,2,1,1,2,1,0,98100.0,0.28517441860465115,8.0,256.0,5000.0,50.0,8.0,40.0,90.0,0,Xiaomi,SYN-0028,Redmi 13C,43.749993203663756
344000,social_media,2,1,1,2,1,0,150000.0,0.436046511627907,4.0,128.0,5100.0,32.0,8.0,65.0,,0,OPPO,SYN-0028,A3X 4G,40.8457055357413
164000,camera,2,0,0,2,1,1,143000.0,0.8719512195121951,4.0,128.0,5000.0,50.0,8.0,25.0,120.0,0,TECNO,SYN-0029,Spark 40,45.70321084798963
164000,camera,2,0,0,2,1,1,120500.0,0.7347560975609756,4.0,128.0,5000.0,50.0,8.0,40.0,90.0,0,TECNO,SYN-0029,Spark 40C,44.42874603372719
164000,camera,2,0,0,2,1,1,127900.0,0.7798780487804878,4.0,128.0,6000.0,13.0,8.0,25.0,90.0,0,TECNO,SYN-0029,Pop 10 Pro,45.96705169353299
164000,camera,2,0,0,2,1,1,116000.0,0.7073170731707317,3.0,64.0,5000.0,13.0,8.0,25.0,120.0,0,TECNO,SYN-0029,Pop 10,39.15108102296305
164000,camera,2,0,0,2,1,1,103000.0,0.6280487804878049,2.0,64.0,5000.0,13.0,8.0,35.0,90.0,0,TECNO,SYN-0029,Pop 10C,37.88728550636254
164000,camera,2,0,0,2,1,1,139000.0,0.8475609756097561,4.0,128.0,5000.0,50.0,8.0,25.0,90.0,0,TECNO,SYN-0029,Spark 30C,44.79115798334057
164000,camera,2,0,0,2,1,1,111300.0,0.6786585365853659,8.0,128.0,5000.0,50.0,32.0,40.0,90.0,0,TECNO,SYN-0029,Spark 20,53.561817797182364
164000,camera,2,0,0,2,1,0,135489.0,0.8261524390243903,4.0,64.0,5000.0,50.0,8.0,40.0,90.0,0,Samsung,SYN-0029,Galaxy A07,41.57401810901211
164000,camera,2,0,0,2,1,0,146005.0,0.8902743902439024,4.0,128.0,5000.0,50.0,8.0,40.0,90.0,0,Samsung,SYN-0029,Galaxy A06,43.863990280337106
164000,camera,2,0,0,2,1,0,154100.0,0.9396341463414634,4.0,128.0,5200.0,,,25.0,120.0,0,itel,SYN-0029,City 200,60.256651581294136
164000,camera,2,0,0,2,1,0,127100.0,0.775,3.0,64.0,6000.0,13.0,5.0,25.0,120.0,0,itel,SYN-0029,A200+,41.66064345003918
164000,camera,2,0,0,2,1,0,145000.0,0.8841463414634146,4.0,128.0,6000.0,13.0,8.0,,,0,itel,SYN-0029,Power 70,44.12172209254177
164000,camera,2,0,0,2,1,0,149900.0,0.9140243902439025,4.0,128.0,6000.0,32.0,5.0,25.0,120.0,0,Xiaomi,SYN-0029,Redmi A7 Pro,46.47375830680516
164000,camera,2,0,0,2,1,0,153404.0,0.9353902439024391,4.0,128.0,6000.0,50.0,8.0,25.0,120.0,0,Xiaomi,SYN-0029,Redmi 15C,49.23673521741332
164000,camera,2,0,0,2,1,0,146600.0,0.8939024390243903,6.0,128.0,5160.0,50.0,13.0,25.0,120.0,0,Xiaomi,SYN-0029,Redmi 14C,47.11898543220145
164000,camera,2,0,0,2,1,0,98100.0,0.598170731707317,8.0,256.0,5000.0,50.0,8.0,40.0,90.0,0,Xiaomi,SYN-0029,Redmi 13C,46.013898829214284
164000,camera,2,0,0,2,1,0,150000.0,0.9146341463414634,4.0,128.0,5100.0,32.0,8.0,65.0,,0,OPPO,SYN-0029,A3X 4G,44.10121626059448
1104000,work,1,1,2,2,0,0,340500.0,0.30842391304347827,8.0,256.0,6150.0,50.0,32.0,65.0,144.0,0,TECNO,SYN-0030,Camon 50 4G,65.47107226499067
1104000,work,1,1,2,2,0,0,370000.0,0.3351449275362319,8.0,256.0,6150.0,50.0,32.0,65.0,144.0,0,TECNO,SYN-0030,Camon 50 Pro 4G,65.68133598558939
1104000,work,1,1,2,2,0,0,190000.0,0.1721014492753623,4.0,128.0,6700.0,50.0,8.0,25.0,120.0,0,TECNO,SYN-0030,Spark 50 4G,53.42082674675751
1104000,work,1,1,2,2,0,0,355000.0,0.32155797101449274,8.0,128.0,5160.0,50.0,13.0,50.0,,0,TECNO,SYN-0030,Spark Slim,47.818360125093925
1104000,work,1,1,2,2,0,0,273300.0,0.24755434782608696,8.0,256.0,5200.0,50.0,13.0,65.0,144.0,0,TECNO,SYN-0030,Spark 40 Pro+,54.532677467246856
1104000,work,1,1,2,2,0,0,232350.0,0.21046195652173913,8.0,128.0,5000.0,50.0,13.0,50.0,120.0,0,TECNO,SYN-0030,Spark 40 Pro,46.784639614371756
1104000,work,1,1,2,2,0,0,143000.0,0.12952898550724637,4.0,128.0,5000.0,50.0,8.0,25.0,120.0,0,TECNO,SYN-0030,Spark 40,40.9749215876188
1104000,work,1,1,2,2,0,0,120500.0,0.10914855072463768,4.0,128.0,5000.0,50.0,8.0,40.0,90.0,0,TECNO,SYN-0030,Spark 40C,40.59047601181186
1104000,work,1,1,2,2,0,0,695000.0,0.6295289855072463,12.0,256.0,5100.0,50.0,50.0,35.0,120.0,1,TECNO,SYN-0030,Camon 40 Premier,62.78238913322842
1104000,work,1,1,2,2,0,0,400000.0,0.36231884057971014,8.0,256.0,5200.0,50.0,50.0,65.0,144.0,1,TECNO,SYN-0030,Camon 40 Pro 5G,62.62457050069371
1104000,work,1,1,2,2,0,0,370000.0,0.3351449275362319,8.0,256.0,5200.0,50.0,50.0,50.0,120.0,0,TECNO,SYN-0030,Camon 40 Pro,60.113974838337526
1104000,work,1,1,2,2,0,0,286000.0,0.25905797101449274,8.0,128.0,5200.0,50.0,32.0,50.0,120.0,0,TECNO,SYN-0030,Camon 40,52.28340768631635
1104000,work,1,1,2,2,0,0,979800.0,0.8875,8.0,256.0,4720.0,50.0,32.0,35.0,120.0,1,TECNO,SYN-0030,Phantom V Flip 2 5G,56.36716350811921
1104000,work,1,1,2,2,0,0,127900.0,0.11585144927536233,4.0,128.0,6000.0,13.0,8.0,25.0,90.0,0,TECNO,SYN-0030,Pop 10 Pro,44.87016049594011
1104000,work,1,1,2,2,0,0,116000.0,0.10507246376811594,3.0,64.0,5000.0,13.0,8.0,25.0,120.0,0,TECNO,SYN-0030,Pop 10,36.634268146339046
1104000,work,1,1,2,2,0,0,103000.0,0.09329710144927536,2.0,64.0,5000.0,13.0,8.0,35.0,90.0,0,TECNO,SYN-0030,Pop 10C,35.36521611497767
1104000,work,1,1,2,2,0,0,139000.0,0.12590579710144928,4.0,128.0,5000.0,50.0,8.0,25.0,90.0,0,TECNO,SYN-0030,Spark 30C,39.54594286854742
1104000,work,1,1,2,2,0,0,247000.0,0.223731884057971,8.0,128.0,5000.0,50.0,32.0,,120.0,0,TECNO,SYN-0030,Spark 30 Pro,50.767348247044744
1104000,work,1,1,2,2,0,0,111300.0,0.10081521739130435,8.0,128.0,5000.0,50.0,32.0,40.0,90.0,0,TECNO,SYN-0030,Spark 20,47.42867533525708
1104000,work,1,1,2,2,0,0,556000.0,0.5036231884057971,8.0,256.0,6500.0,50.0,13.0,80.0,144.0,1,Infinix,SYN-0030,Note 60 Pro 5G,66.98532197680751
1104000,work,1,1,2,2,0,0,499000.0,0.4519927536231884,8.0,128.0,6500.0,50.0,13.0,80.0,144.0,0,Infinix,SYN-0030,Note 60 Pro,62.84446734557511
1104000,work,1,1,2,2,0,0,677300.0,0.6134963768115942,6.0,128.0,5000.0,50.0,12.0,50.0,120.0,1,Samsung,SYN-0030,Galaxy A37,48.64139064296883
1104000,work,1,1,2,2,0,0,675000.0,0.6114130434782609,8.0,128.0,5000.0,50.0,12.0,65.0,120.0,1,Samsung,SYN-0030,Galaxy A57,50.92176535022878
1104000,work,1,1,2,2,0,0,975000.0,0.8831521739130435,,,4000.0,,,95.0,120.0,1,Samsung,SYN-0030,Galaxy S25,67.34674885678703
1104000,work,1,1,2,2,0,0,577000.0,0.5226449275362319,8.0,128.0,5000.0,50.0,12.0,65.0,120.0,1,Samsung,SYN-0030,Galaxy A56 5G,50.22326214281609
1104000,work,1,1,2,2,0,0,460000.0,0.4166666666666667,8.0,128.0,5000.0,50.0,12.0,65.0,120.0,1,Samsung,SYN-0030,Galaxy A36 5G,49.389334844170335
1104000,work,1,1,2,2,0,0,135489.0,0.12272554347826087,4.0,64.0,5000.0,50.0,8.0,40.0,90.0,0,Samsung,SYN-0030,Galaxy A07,38.83002018586066
1104000,work,1,1,2,2,0,0,146005.0,0.13225090579710144,4.0,128.0,5000.0,50.0,8.0,40.0,90.0,0,Samsung,SYN-0030,Galaxy A06,40.77226503533288
1104000,work,1,1,2,2,0,0,154100.0,0.13958333333333334,4.0,128.0,5200.0,,,25.0,120.0,0,itel,SYN-0030,City 200,48.63283927257437
1104000,work,1,1,2,2,0,0,127100.0,0.1151268115942029,3.0,64.0,6000.0,13.0,5.0,25.0,120.0,0,itel,SYN-0030,A200+,43.25457032069206
1104000,work,1,1,2,2,0,0,145000.0,0.13134057971014493,4.0,128.0,6000.0,13.0,8.0,,,0,itel,SYN-0030,Power 70,43.311480117159945
1104000,work,1,1,2,2,0,0,227700.0,0.20625,8.0,128.0,6000.0,50.0,32.0,40.0,144.0,0,itel,SYN-0030,Super 26 Ultra,57.90323312965332
1104000,work,1,1,2,2,0,0,149900.0,0.13577898550724637,4.0,128.0,6000.0,32.0,5.0,25.0,120.0,0,Xiaomi,SYN-0030,Redmi A7 Pro,46.728175946500414
1104000,work,1,1,2,2,0,0,153404.0,0.13895289855072462,4.0,128.0,6000.0,50.0,8.0,25.0,120.0,0,Xiaomi,SYN-0030,Redmi 15C,48.17314092360958
1104000,work,1,1,2,2,0,0,146600.0,0.13278985507246377,6.0,128.0,5160.0,50.0,13.0,25.0,120.0,0,Xiaomi,SYN-0030,Redmi 14C,44.232269095667185
1104000,work,1,1,2,2,0,0,98100.0,0.08885869565217391,8.0,256.0,5000.0,50.0,8.0,40.0,90.0,0,Xiaomi,SYN-0030,Redmi 13C,46.4061499078849
1104000,work,1,1,2,2,0,0,150000.0,0.1358695652173913,4.0,128.0,5100.0,32.0,8.0,65.0,,0,OPPO,SYN-0030,A3X 4G,42.790741424105086
1104000,work,1,1,2,2,0,0,843900.0,0.7644021739130434,12.0,256.0,5600.0,50.0,50.0,35.0,120.0,1,OPPO,SYN-0030,Reno13 5G,67.40571833080328
1104000,work,1,1,2,2,0,0,599900.0,0.5433876811594203,12.0,256.0,5800.0,50.0,32.0,65.0,120.0,1,OPPO,SYN-0030,Reno13 F 5G,65.94691981263675
1104000,work,1,1,2,2,0,0,750000.0,0.6793478260869565,8.0,128.0,5100.0,48.0,13.0,35.0,120.0,1,Google Pixel,SYN-0030,10a,49.9172338545277
1104000,work,1,1,2,2,0,0,460000.0,0.4166666666666667,,64.0,,12.0,,80.0,60.0,1,Apple iPhone,SYN-0030,SE 2022,45.15290933694182
1104000,work,1,1,2,2,0,0,690000.0,0.625,,128.0,,12.0,,65.0,60.0,1,Apple iPhone,SYN-0030,12,47.067079064372706
1104000,work,1,1,2,2,0,0,725000.0,0.6567028985507246,,128.0,,12.0,,80.0,60.0,1,Apple iPhone,SYN-0030,13,49.803561973121305
1104000,work,1,1,2,2,0,0,875000.0,0.792572463768116,,128.0,,12.0,,80.0,120.0,1,Apple iPhone,SYN-0030,13 Pro,56.90733658880979
1104000,work,1,1,2,2,0,0,925000.0,0.8378623188405797,,128.0,,12.0,,80.0,60.0,1,Apple iPhone,SYN-0030,14,51.568579329125306
1104000,work,1,1,2,2,0,0,1225000.0,1.1096014492753623,,128.0,,48.0,,80.0,60.0,1,Apple iPhone,SYN-0030,15,30.065848559364937
1104000,work,1,1,2,2,0,0,800000.0,0.7246376811594203,,128.0,,48.0,,95.0,60.0,1,Apple iPhone,SYN-0030,17,57.03896146164181
1104000,work,1,1,2,2,0,0,900000.0,0.8152173913043478,,128.0,,48.0,,95.0,60.0,1,Apple iPhone,SYN-0030,17 Plus,57.921470139643816
1104000,work,1,1,2,2,0,0,1150000.0,1.0416666666666667,,128.0,,48.0,,95.0,120.0,1,Apple iPhone,SYN-0030,17 Pro,47.098551809518334
153000,gaming,1,1,2,2,1,0,143000.0,0.934640522875817,4.0,128.0,5000.0,50.0,8.0,25.0,120.0,0,TECNO,SYN-0031,Spark 40,45.695707822786915
153000,gaming,1,1,2,2,1,0,120500.0,0.7875816993464052,4.0,128.0,5000.0,50.0,8.0,40.0,90.0,0,TECNO,SYN-0031,Spark 40C,44.29714371573968
153000,gaming,1,1,2,2,1,0,127900.0,0.8359477124183007,4.0,128.0,6000.0,13.0,8.0,25.0,90.0,0,TECNO,SYN-0031,Pop 10 Pro,48.71357818423749
153000,gaming,1,1,2,2,1,0,116000.0,0.7581699346405228,3.0,64.0,5000.0,13.0,8.0,25.0,120.0,0,TECNO,SYN-0031,Pop 10,40.37472908682749
153000,gaming,1,1,2,2,1,0,103000.0,0.673202614379085,2.0,64.0,5000.0,13.0,8.0,35.0,90.0,0,TECNO,SYN-0031,Pop 10C,38.39318952692031
153000,gaming,1,1,2,2,1,0,139000.0,0.9084967320261438,4.0,128.0,5000.0,50.0,8.0,25.0,90.0,0,TECNO,SYN-0031,Spark 30C,43.92196841805233
153000,gaming,1,1,2,2,1,0,111300.0,0.7274509803921568,8.0,128.0,5000.0,50.0,32.0,40.0,90.0,0,TECNO,SYN-0031,Spark 20,50.96320329084844
153000,gaming,1,1,2,2,1,0,135489.0,0.8855490196078432,4.0,64.0,5000.0,50.0,8.0,40.0,90.0,0,Samsung,SYN-0031,Galaxy A07,43.45151131453473
153000,gaming,1,1,2,2,1,0,146005.0,0.954281045751634,4.0,128.0,5000.0,50.0,8.0,40.0,90.0,0,Samsung,SYN-0031,Galaxy A06,45.59778881122911
153000,gaming,1,1,2,2,1,0,154100.0,1.00718954248366,4.0,128.0,5200.0,,,25.0,120.0,0,itel,SYN-0031,City 200,41.297509739781255
153000,gaming,1,1,2,2,1,0,127100.0,0.8307189542483661,3.0,64.0,6000.0,13.0,5.0,25.0,120.0,0,itel,SYN-0031,A200+,47.42667764161906
153000,gaming,1,1,2,2,1,0,145000.0,0.9477124183006536,4.0,128.0,6000.0,13.0,8.0,,,0,itel,SYN-0031,Power 70,47.70189652848026
153000,gaming,1,1,2,2,1,0,149900.0,0.9797385620915032,4.0,128.0,6000.0,32.0,5.0,25.0,120.0,0,Xiaomi,SYN-0031,Redmi A7 Pro,51.70343823103315
153000,gaming,1,1,2,2,1,0,153404.0,1.002640522875817,4.0,128.0,6000.0,50.0,8.0,25.0,120.0,0,Xiaomi,SYN-0031,Redmi 15C,42.59169455635238
153000,gaming,1,1,2,2,1,0,146600.0,0.9581699346405229,6.0,128.0,5160.0,50.0,13.0,25.0,120.0,0,Xiaomi,SYN-0031,Redmi 14C,49.228565169357005
153000,gaming,1,1,2,2,1,0,98100.0,0.6411764705882353,8.0,256.0,5000.0,50.0,8.0,40.0,90.0,0,Xiaomi,SYN-0031,Redmi 13C,48.88646448956286
153000,gaming,1,1,2,2,1,0,150000.0,0.9803921568627451,4.0,128.0,5100.0,32.0,8.0,65.0,,0,OPPO,SYN-0031,A3X 4G,48.048197634577825
490000,work,1,1,2,2,1,0,340500.0,0.6948979591836735,8.0,256.0,6150.0,50.0,32.0,65.0,144.0,0,TECNO,SYN-0032,Camon 50 4G,66.76354563352554
490000,work,1,1,2,2,1,0,370000.0,0.7551020408163265,8.0,256.0,6150.0,50.0,32.0,65.0,144.0,0,TECNO,SYN-0032,Camon 50 Pro 4G,67.23728266932346
490000,work,1,1,2,2,1,0,190000.0,0.3877551020408163,4.0,128.0,6700.0,50.0,8.0,25.0,120.0,0,TECNO,SYN-0032,Spark 50 4G,53.36913964283539
490000,work,1,1,2,2,1,0,355000.0,0.7244897959183674,8.0,128.0,5160.0,50.0,13.0,50.0,,0,TECNO,SYN-0032,Spark Slim,49.240337326523324
490000,work,1,1,2,2,1,0,273300.0,0.5577551020408164,8.0,256.0,5200.0,50.0,13.0,65.0,144.0,0,TECNO,SYN-0032,Spark 40 Pro+,55.22496755505675
490000,work,1,1,2,2,1,0,232350.0,0.4741836734693878,8.0,128.0,5000.0,50.0,13.0,50.0,120.0,0,TECNO,SYN-0032,Spark 40 Pro,47.11119301548986
490000,work,1,1,2,2,1,0,143000.0,0.29183673469387755,4.0,128.0,5000.0,50.0,8.0,25.0,120.0,0,TECNO,SYN-0032,Spark 40,40.50346343914202
490000,work,1,1,2,2,1,0,120500.0,0.24591836734693878,4.0,128.0,5000.0,50.0,8.0,40.0,90.0,0,TECNO,SYN-0032,Spark 40C,39.91806363987805
490000,work,1,1,2,2,1,0,400000.0,0.8163265306122449,8.0,256.0,5200.0,50.0,50.0,65.0,144.0,1,TECNO,SYN-0032,Camon 40 Pro 5G,64.44845614903716
490000,work,1,1,2,2,1,0,370000.0,0.7551020408163265,8.0,256.0,5200.0,50.0,50.0,50.0,120.0,0,TECNO,SYN-0032,Camon 40 Pro,61.669921522071604
490000,work,1,1,2,2,1,0,286000.0,0.5836734693877551,8.0,128.0,5200.0,50.0,32.0,50.0,120.0,0,TECNO,SYN-0032,Camon 40,53.089125269144205
490000,work,1,1,2,2,1,0,127900.0,0.2610204081632653,4.0,128.0,6000.0,13.0,8.0,25.0,90.0,0,TECNO,SYN-0032,Pop 10 Pro,44.26383973527662
490000,work,1,1,2,2,1,0,116000.0,0.23673469387755103,3.0,64.0,5000.0,13.0,8.0,25.0,120.0,0,TECNO,SYN-0032,Pop 10,35.921664929713835
490000,work,1,1,2,2,1,0,103000.0,0.21020408163265306,2.0,64.0,5000.0,13.0,8.0,35.0,90.0,0,TECNO,SYN-0032,Pop 10C,34.5365060136884
490000,work,1,1,2,2,1,0,139000.0,0.2836734693877551,4.0,128.0,5000.0,50.0,8.0,25.0,90.0,0,TECNO,SYN-0032,Spark 30C,39.03875952478939
490000,work,1,1,2,2,1,0,247000.0,0.5040816326530613,8.0,128.0,5000.0,50.0,32.0,,120.0,0,TECNO,SYN-0032,Spark 30 Pro,51.22474517588043
490000,work,1,1,2,2,1,0,111300.0,0.22714285714285715,8.0,128.0,5000.0,50.0,32.0,40.0,90.0,0,TECNO,SYN-0032,Spark 20,46.6740950141764
490000,work,1,1,2,2,1,0,556000.0,1.1346938775510205,8.0,256.0,6500.0,50.0,13.0,80.0,144.0,1,Infinix,SYN-0032,Note 60 Pro 5G,44.51898405175865
490000,work,1,1,2,2,1,0,499000.0,1.0183673469387755,8.0,128.0,6500.0,50.0,13.0,80.0,144.0,0,Infinix,SYN-0032,Note 60 Pro,52.9891524469856
490000,work,1,1,2,2,1,1,460000.0,0.9387755102040817,8.0,128.0,5000.0,50.0,12.0,65.0,120.0,1,Samsung,SYN-0032,Galaxy A36 5G,53.49773230151393
490000,work,1,1,2,2,1,1,135489.0,0.27650816326530614,4.0,64.0,5000.0,50.0,8.0,40.0,90.0,0,Samsung,SYN-0032,Galaxy A07,40.040112931725936
490000,work,1,1,2,2,1,1,146005.0,0.29796938775510207,4.0,128.0,5000.0,50.0,8.0,40.0,90.0,0,Samsung,SYN-0032,Galaxy A06,42.07627931959256
490000,work,1,1,2,2,1,0,154100.0,0.31448979591836734,4.0,128.0,5200.0,,,25.0,120.0,0,itel,SYN-0032,City 200,48.18161613431244
490000,work,1,1,2,2,1,0,127100.0,0.2593877551020408,3.0,64.0,6000.0,13.0,5.0,25.0,120.0,0,itel,SYN-0032,A200+,42.64110452097232
490000,work,1,1,2,2,1,0,145000.0,0.29591836734693877,4.0,128.0,6000.0,13.0,8.0,,,0,itel,SYN-0032,Power 70,42.85788456632379
490000,work,1,1,2,2,1,0,227700.0,0.46469387755102043,8.0,128.0,6000.0,50.0,32.0,40.0,144.0,0,itel,SYN-0032,Super 26 Ultra,58.18825599125698
490000,work,1,1,2,2,1,0,149900.0,0.3059183673469388,4.0,128.0,6000.0,32.0,5.0,25.0,120.0,0,Xiaomi,SYN-0032,Redmi A7 Pro,46.31834375988379
490000,work,1,1,2,2,1,0,153404.0,0.313069387755102,4.0,128.0,6000.0,50.0,8.0,25.0,120.0,0,Xiaomi,SYN-0032,Redmi 15C,47.79460400805932
490000,work,1,1,2,2,1,0,146600.0,0.29918367346938773,6.0,128.0,5160.0,50.0,13.0,25.0,120.0,0,Xiaomi,SYN-0032,Redmi 14C,43.79296362294353
490000,work,1,1,2,2,1,0,98100.0,0.20020408163265307,8.0,256.0,5000.0,50.0,8.0,40.0,90.0,0,Xiaomi,SYN-0032,Redmi 13C,45.5336764423761
490000,work,1,1,2,2,1,0,150000.0,0.30612244897959184,4.0,128.0,5100.0,32.0,8.0,65.0,,0,OPPO,SYN-0032,A3X 4G,42.3818023673705
490000,work,1,1,2,2,1,0,460000.0,0.9387755102040817,,64.0,,12.0,,80.0,60.0,1,Apple iPhone,SYN-0032,SE 2022,48.07467344177184
277000,gaming,1,1,2,2,0,0,190000.0,0.6859205776173285,4.0,128.0,6700.0,50.0,8.0,25.0,120.0,0,TECNO,SYN-0033,Spark 50 4G,57.49750439368025
